id,player_id,team_id,date_started,date_left
227,9973,74,7/1/2016,
228,6443,60,7/1/2016,
229,7388,49,7/1/2016,
230,6128,56,7/1/2016,
231,5976,76,7/1/2016,
232,9740,68,7/1/2016,
233,6639,58,7/1/2016,
234,9569,56,7/1/2016,
235,6613,58,7/1/2016,
236,6900,61,7/1/2016,
237,6378,60,7/1/2016,
238,6289,48,7/1/2016,
239,6719,52,7/1/2016,
240,7916,74,7/1/2016,
241,8424,78,7/1/2016,
242,8245,75,7/1/2016,
243,7987,74,7/1/2016,
244,8398,55,7/1/2016,
245,8078,54,7/1/2016,
246,9927,49,7/1/2016,
247,8607,51,7/1/2016,
248,6522,65,7/1/2016,
249,8690,67,7/1/2016,
250,9773,69,7/1/2016,
251,7797,53,7/1/2016,
252,6202,67,7/1/2016,
253,6020,76,7/1/2016,
254,7321,51,7/1/2016,
255,8031,54,7/1/2016,
256,8399,78,7/1/2016,
257,8361,79,7/1/2016,
258,7275,73,7/1/2016,
259,7668,61,7/1/2016,
260,6257,61,7/1/2016,
261,7988,49,7/1/2016,
262,9719,75,7/1/2016,
263,8140,59,7/1/2016,
264,5955,48,7/1/2016,
265,10067,80,7/1/2016,
266,7636,50,7/1/2016,
267,6730,52,7/1/2016,
268,6720,52,7/1/2016,
269,8323,79,7/1/2016,
270,9871,62,7/1/2016,
271,6506,57,7/1/2016,
272,6228,48,7/1/2016,
273,6069,68,7/1/2016,
274,8188,75,7/1/2016,
275,8821,62,7/1/2016,
276,7063,64,7/1/2016,
277,8111,59,7/1/2016,
278,6926,62,7/1/2016,
279,6274,59,7/1/2016,
280,7519,63,7/1/2016,
281,7144,65,7/1/2016,
282,7654,70,7/1/2016,
283,9819,58,7/1/2016,
284,7418,48,7/1/2016,
285,7530,50,7/1/2016,
286,6367,69,7/1/2016,
287,6027,68,7/1/2016,
288,10014,79,7/1/2016,
289,6097,68,7/1/2016,
290,7609,58,7/1/2016,
291,7815,53,7/1/2016,
292,9574,52,7/1/2016,
293,7251,66,7/1/2016,
294,8788,55,7/1/2016,
295,7287,73,7/1/2016,
296,8627,71,7/1/2016,
297,9972,74,7/1/2016,
298,8487,62,7/1/2016,
299,7656,70,7/1/2016,
300,7929,74,7/1/2016,
301,7345,76,7/1/2016,
302,9691,80,7/1/2016,
303,6599,58,7/1/2016,
304,6880,61,7/1/2016,
305,9801,57,7/1/2016,
306,9750,56,7/1/2016,
307,11616,80,7/1/2016,
308,8731,55,7/1/2016,
309,7052,64,7/1/2016,
310,11378,74,7/1/2016,
311,8052,54,7/1/2016,
312,8713,67,7/1/2016,
313,8344,79,7/1/2016,
314,7930,74,7/1/2016,
315,10049,55,7/1/2016,
316,6690,52,7/1/2016,
317,6691,52,7/1/2016,
318,9946,70,7/1/2016,
319,7503,63,7/1/2016,
320,7047,72,7/1/2016,
321,6916,62,7/1/2016,
322,7896,65,7/1/2016,
323,8450,78,7/1/2016,
324,6997,62,7/1/2016,
325,10033,71,7/1/2016,
326,8744,55,7/1/2016,
327,6558,58,7/1/2016,
328,7748,53,7/1/2016,
329,8467,80,7/1/2016,
330,8053,54,7/1/2016,
331,7064,64,7/1/2016,
332,6376,60,7/1/2016,
333,7261,66,7/1/2016,
334,6464,57,7/1/2016,
335,8175,59,7/1/2016,
336,7272,54,7/1/2016,
337,6959,62,7/1/2016,
338,9724,55,7/1/2016,
339,6614,57,7/1/2016,
340,6275,48,7/1/2016,
341,6258,48,7/1/2016,
342,7737,53,7/1/2016,
343,8608,71,7/1/2016,
344,8260,78,7/1/2016,
345,8539,80,7/1/2016,
346,7887,58,7/1/2016,
347,7749,75,7/1/2016,
348,7851,51,7/1/2016,
349,7276,73,7/1/2016,
350,8377,78,7/1/2016,
351,7228,52,7/1/2016,
352,9992,59,7/1/2016,
353,6348,69,7/1/2016,
354,6791,72,7/1/2016,
355,9872,62,7/1/2016,
356,8401,55,7/1/2016,
357,7165,65,7/1/2016,
358,7439,56,7/1/2016,
359,7694,70,7/1/2016,
360,8460,78,7/1/2016,
361,6523,57,7/1/2016,
362,9903,66,7/1/2016,
363,7837,51,7/1/2016,
364,8589,69,7/1/2016,
365,8896,64,7/1/2016,
366,6534,57,7/1/2016,
367,7065,64,7/1/2016,
368,7574,72,7/1/2016,
369,6627,75,7/1/2016,
370,9820,58,7/1/2016,
371,7559,50,7/1/2016,
372,8425,78,7/1/2016,
373,6316,69,7/1/2016,
374,6891,61,7/1/2016,
375,7471,63,7/1/2016,
376,9882,64,7/1/2016,
377,6032,68,7/1/2016,
378,7715,70,7/1/2016,
379,9669,56,7/1/2016,
380,11657,69,7/1/2016,
381,9725,55,7/1/2016,
382,10042,67,7/1/2016,
383,8512,80,7/1/2016,
384,7758,53,7/1/2016,
385,9873,62,7/1/2016,
386,7104,65,7/1/2016,
387,8431,78,7/1/2016,
388,6805,72,7/1/2016,
389,8652,67,7/1/2016,
390,7878,48,7/1/2016,
391,7112,65,7/1/2016,
392,9694,49,7/1/2016,
393,6559,78,7/1/2016,
394,6172,56,7/1/2016,
395,6649,52,7/1/2016,
396,8745,55,7/1/2016,
397,6507,57,7/1/2016,
398,6424,64,7/1/2016,
399,8153,59,7/1/2016,
400,6087,52,7/1/2016,
401,8251,75,7/1/2016,
402,6338,69,7/1/2016,
403,7603,80,7/1/2016,
404,7629,50,7/1/2016,
405,6845,61,7/1/2016,
406,7704,70,7/1/2016,
407,7564,50,7/1/2016,
408,6692,65,7/1/2016,
409,7963,74,7/1/2016,
410,6486,57,7/1/2016,
411,6191,56,7/1/2016,
412,7705,70,7/1/2016,
413,5937,76,7/1/2016,
414,10015,79,7/1/2016,
415,9839,52,7/1/2016,
416,11548,71,7/1/2016,
417,6970,62,7/1/2016,
418,11502,66,7/1/2016,
419,7969,74,7/1/2016,
420,7482,63,7/1/2016,
421,8233,75,7/1/2016,
422,7838,51,7/1/2016,
423,9804,57,7/1/2016,
424,8032,54,7/1/2016,
425,9883,64,7/1/2016,
426,6668,52,7/1/2016,
427,7906,76,7/1/2016,
428,7263,55,7/1/2016,
429,9874,62,7/1/2016,
430,8562,71,7/1/2016,
431,8619,55,7/1/2016,
432,7541,63,7/1/2016,
433,9875,62,7/1/2016,
434,8513,70,7/1/2016,
435,6377,60,7/1/2016,
436,9728,65,7/1/2016,
437,6660,79,7/1/2016,
438,9998,75,7/1/2016,
439,8665,67,7/1/2016,
440,7412,49,7/1/2016,
441,9805,57,7/1/2016,
442,5956,76,7/1/2016,
443,6212,48,7/1/2016,
444,9892,65,7/1/2016,
445,7024,64,7/1/2016,
446,5946,76,7/1/2016,
447,7826,51,7/1/2016,
448,6114,56,7/1/2016,
449,7113,70,7/1/2016,
450,7610,50,7/1/2016,
451,8262,75,7/1/2016,
452,6525,57,7/1/2016,
453,7595,50,7/1/2016,
454,9788,60,7/1/2016,
455,5947,50,7/1/2016,
456,8463,73,7/1/2016,
457,7911,51,7/1/2016,
458,8817,63,7/1/2016,
459,7332,73,7/1/2016,
460,9918,80,7/1/2016,
461,6119,72,7/1/2016,
462,9584,59,7/1/2016,
463,6379,51,7/1/2016,
464,7006,49,7/1/2016,
465,9938,50,7/1/2016,
466,6434,55,7/1/2016,
467,6750,72,7/1/2016,
468,8649,67,7/1/2016,
469,7229,66,7/1/2016,
470,11574,80,7/1/2016,
471,7452,49,7/1/2016,
472,9840,52,7/1/2016,
473,6028,68,7/1/2016,
474,7146,60,7/1/2016,
475,8904,68,7/1/2016,
476,7612,50,7/1/2016,
477,7473,63,7/1/2016,
478,5991,76,7/1/2016,
479,10050,55,7/1/2016,
480,6444,60,7/1/2016,
481,9884,64,7/1/2016,
482,6309,69,7/1/2016,
483,8373,78,7/1/2016,
484,6567,68,7/1/2016,
485,6708,52,7/1/2016,
486,6625,58,7/1/2016,
487,8529,80,7/1/2016,
488,7346,73,7/1/2016,
489,6371,69,7/1/2016,
490,8746,55,7/1/2016,
491,6770,68,7/1/2016,
492,7551,50,7/1/2016,
493,8154,55,7/1/2016,
494,7446,48,7/1/2016,
495,8211,75,7/1/2016,
496,11580,72,7/1/2016,
497,6290,48,7/1/2016,
498,8170,59,7/1/2016,
499,7172,65,7/1/2016,
500,8592,71,7/1/2016,
501,6508,57,7/1/2016,
502,6628,59,7/1/2016,
503,7907,51,7/1/2016,
504,7370,48,7/1/2016,
505,6136,56,7/1/2016,
506,6276,48,7/1/2016,
507,6310,69,7/1/2016,
508,6629,66,7/1/2016,
509,6349,71,7/1/2016,
510,6445,60,7/1/2016,
511,8548,71,7/1/2016,
512,9919,80,7/1/2016,
513,5948,76,7/1/2016,
514,8177,59,7/1/2016,
515,6426,60,7/1/2016,
516,8812,68,7/1/2016,
517,8783,55,7/1/2016,
518,8067,54,7/1/2016,
519,8701,76,7/1/2016,
520,6070,68,7/1/2016,
521,9956,53,7/1/2016,
522,6984,62,7/1/2016,
523,8112,68,7/1/2016,
524,6216,48,7/1/2016,
525,8195,75,7/1/2016,
526,7096,65,7/1/2016,
527,7638,50,7/1/2016,
528,9851,72,7/1/2016,
529,6460,53,7/1/2016,
530,8068,54,7/1/2016,
531,6277,48,7/1/2016,
532,8305,79,7/1/2016,
533,7185,66,7/1/2016,
534,9929,49,7/1/2016,
535,8747,55,7/1/2016,
536,7252,66,7/1/2016,
537,6230,49,7/1/2016,
538,6477,57,7/1/2016,
539,8212,59,7/1/2016,
540,9893,65,7/1/2016,
541,6762,72,7/1/2016,
542,8655,54,7/1/2016,
543,7195,66,7/1/2016,
544,7520,63,7/1/2016,
545,6694,52,7/1/2016,
546,8871,76,7/1/2016,
547,7505,63,7/1/2016,
548,8723,69,7/1/2016,
549,7026,64,7/1/2016,
550,8732,58,7/1/2016,
551,9920,80,7/1/2016,
552,8402,59,7/1/2016,
553,7440,71,7/1/2016,
554,7007,64,7/1/2016,
555,7596,50,7/1/2016,
556,9765,48,7/1/2016,
557,7575,50,7/1/2016,
558,10055,54,7/1/2016,
559,6961,62,7/1/2016,
560,6985,62,7/1/2016,
561,5978,76,7/1/2016,
562,8469,80,7/1/2016,
563,6165,56,7/1/2016,
564,7173,65,7/1/2016,
565,6630,58,7/1/2016,
566,6071,68,7/1/2016,
567,8521,80,7/1/2016,
568,7076,64,7/1/2016,
569,7333,73,7/1/2016,
570,8807,55,7/1/2016,
571,9789,60,7/1/2016,
572,6536,53,7/1/2016,
573,9974,74,7/1/2016,
574,6478,59,7/1/2016,
575,6260,79,7/1/2016,
576,10066,50,7/1/2016,
577,7202,58,7/1/2016,
578,8756,78,7/1/2016,
579,7791,53,7/1/2016,
580,7203,61,7/1/2016,
581,6036,68,7/1/2016,
582,9993,59,7/1/2016,
583,10034,71,7/1/2016,
584,8489,80,7/1/2016,
585,7630,50,7/1/2016,
586,8422,78,7/1/2016,
587,7567,78,7/1/2016,
588,6368,70,7/1/2016,
589,7542,63,7/1/2016,
590,6806,72,7/1/2016,
591,7888,51,7/1/2016,
592,7298,73,7/1/2016,
593,9948,70,7/1/2016,
594,7464,78,7/1/2016,
595,7752,53,7/1/2016,
596,10166,55,7/1/2016,
597,7882,53,7/1/2016,
598,8156,59,7/1/2016,
599,8054,78,7/1/2016,
600,9729,76,7/1/2016,
601,6217,48,7/1/2016,
602,8369,79,7/1/2016,
603,6526,68,7/1/2016,
604,6570,58,7/1/2016,
605,9876,62,7/1/2016,
606,7991,74,7/1/2016,
607,8506,80,7/1/2016,
608,6986,75,7/1/2016,
609,6731,52,7/1/2016,
610,9885,64,7/1/2016,
611,7979,74,7/1/2016,
612,9921,80,7/1/2016,
613,7889,51,7/1/2016,
614,7181,66,7/1/2016,
615,10043,67,7/1/2016,
616,9999,75,7/1/2016,
617,7799,53,7/1/2016,
618,6037,56,7/1/2016,
619,6763,72,7/1/2016,
620,7426,49,7/1/2016,
621,6470,57,7/1/2016,
622,8145,59,7/1/2016,
623,8113,59,7/1/2016,
624,7690,60,7/1/2016,
625,8070,54,7/1/2016,
626,9922,80,7/1/2016,
627,9823,58,7/1/2016,
628,7613,50,7/1/2016,
629,7646,70,7/1/2016,
630,9582,66,7/1/2016,
631,6471,57,7/1/2016,
632,7669,70,7/1/2016,
633,7460,63,7/1/2016,
634,6537,80,7/1/2016,
635,9910,73,7/1/2016,
636,6745,75,7/1/2016,
637,7105,65,7/1/2016,
638,6709,52,7/1/2016,
639,7521,78,7/1/2016,
640,6218,50,7/1/2016,
641,10098,58,7/1/2016,
642,7935,74,7/1/2016,
643,10056,58,7/1/2016,
644,9975,74,7/1/2016,
645,7234,55,7/1/2016,
646,9741,68,7/1/2016,
647,7013,64,7/1/2016,
648,7731,55,7/1/2016,
649,6339,69,7/1/2016,
650,7254,66,7/1/2016,
651,7336,73,7/1/2016,
652,6419,60,7/1/2016,
653,9790,60,7/1/2016,
654,7324,73,7/1/2016,
655,9791,60,7/1/2016,
656,9825,58,7/1/2016,
657,9695,49,7/1/2016,
658,7873,51,7/1/2016,
659,7002,60,7/1/2016,
660,8026,71,7/1/2016,
661,8720,56,7/1/2016,
662,6249,48,7/1/2016,
663,7136,53,7/1/2016,
664,6604,71,7/1/2016,
665,7427,49,7/1/2016,
666,7710,48,7/1/2016,
667,8565,71,7/1/2016,
668,6912,62,7/1/2016,
669,7739,64,7/1/2016,
670,6509,57,7/1/2016,
671,7506,63,7/1/2016,
672,8656,48,7/1/2016,
673,10063,53,7/1/2016,
674,7196,66,7/1/2016,
675,6446,60,7/1/2016,
676,8381,78,7/1/2016,
677,6989,62,7/1/2016,
678,6866,61,7/1/2016,
679,6901,48,7/1/2016,
680,8813,55,7/1/2016,
681,6544,57,7/1/2016,
682,7647,70,7/1/2016,
683,8253,75,7/1/2016,
684,8204,75,7/1/2016,
685,10065,55,7/1/2016,
686,8345,74,7/1/2016,
687,7330,52,7/1/2016,
688,6105,68,7/1/2016,
689,7830,66,7/1/2016,
690,11617,78,7/1/2016,
691,9904,66,7/1/2016,
692,6181,61,7/1/2016,
693,11505,74,7/1/2016,
694,8748,55,7/1/2016,
695,10093,62,7/1/2016,
696,7151,65,7/1/2016,
697,5992,65,7/1/2016,
698,7077,64,7/1/2016,
699,6780,66,7/1/2016,
700,6072,68,7/1/2016,
701,8566,71,7/1/2016,
702,9976,74,7/1/2016,
703,8120,59,7/1/2016,
704,8553,71,7/1/2016,
705,7073,65,7/1/2016,
706,8003,74,7/1/2016,
707,6930,62,7/1/2016,
708,9852,72,7/1/2016,
709,6079,68,7/1/2016,
710,8778,55,7/1/2016,
711,10020,79,7/1/2016,
712,6015,76,7/1/2016,
713,6386,60,7/1/2016,
714,7792,55,7/1/2016,
715,8531,53,7/1/2016,
716,6420,73,7/1/2016,
717,7428,49,7/1/2016,
718,7700,79,7/1/2016,
719,9965,51,7/1/2016,
720,8086,54,7/1/2016,
721,7740,53,7/1/2016,
722,6166,56,7/1/2016,
723,8426,78,7/1/2016,
724,7106,67,7/1/2016,
725,7420,51,7/1/2016,
726,7651,71,7/1/2016,
727,7152,58,7/1/2016,
728,7474,63,7/1/2016,
729,6340,69,7/1/2016,
730,8851,76,7/1/2016,
731,5940,76,7/1/2016,
732,8213,59,7/1/2016,
733,7337,73,7/1/2016,
734,8451,78,7/1/2016,
735,6902,80,7/1/2016,
736,8814,79,7/1/2016,
737,9605,66,7/1/2016,
738,7074,64,7/1/2016,
739,8622,69,7/1/2016,
740,6510,57,7/1/2016,
741,6016,67,7/1/2016,
742,6793,59,7/1/2016,
743,7514,63,7/1/2016,
744,8532,80,7/1/2016,
745,6560,58,7/1/2016,
746,7235,66,7/1/2016,
747,6538,57,7/1/2016,
748,7137,65,7/1/2016,
749,6721,52,7/1/2016,
750,9766,48,7/1/2016,
751,7597,76,7/1/2016,
752,7600,78,7/1/2016,
753,9911,73,7/1/2016,
754,6435,60,7/1/2016,
755,6369,69,7/1/2016,
756,9939,50,7/1/2016,
757,8693,67,7/1/2016,
758,6957,62,7/1/2016,
759,9742,68,7/1/2016,
760,7447,64,7/1/2016,
761,8157,71,7/1/2016,
762,8158,59,7/1/2016,
763,6867,49,7/1/2016,
764,9940,50,7/1/2016,
765,6038,68,7/1/2016,
766,8098,59,7/1/2016,
767,6479,61,7/1/2016,
768,8736,55,7/1/2016,
769,7448,49,7/1/2016,
770,7890,51,7/1/2016,
771,7923,74,7/1/2016,
772,6017,60,7/1/2016,
773,7691,70,7/1/2016,
774,11503,80,7/1/2016,
775,7075,64,7/1/2016,
776,9977,74,7/1/2016,
777,7515,63,7/1/2016,
778,8534,80,7/1/2016,
779,9753,56,7/1/2016,
780,6123,56,7/1/2016,
781,8374,78,7/1/2016,
782,11504,64,7/1/2016,
783,9667,56,7/1/2016,
784,9934,63,7/1/2016,
785,8295,79,7/1/2016,
786,8464,80,7/1/2016,
787,11660,51,7/1/2016,
788,7299,73,7/1/2016,
789,10051,55,7/1/2016,
790,7523,63,7/1/2016,
791,8490,80,7/1/2016,
792,8072,54,7/1/2016,
793,7801,53,7/1/2016,
794,6545,70,7/1/2016,
795,7842,78,7/1/2016,
796,7142,65,7/1/2016,
797,11309,62,7/1/2016,
798,8794,55,7/1/2016,
799,9826,58,7/1/2016,
800,8612,71,7/1/2016,
801,6786,72,7/1/2016,
802,9862,61,7/1/2016,
803,9827,58,7/1/2016,
804,7632,50,7/1/2016,
805,9843,65,7/1/2016,
806,8567,53,7/1/2016,
807,6539,57,7/1/2016,
808,6616,58,7/1/2016,
809,6351,69,7/1/2016,
810,8694,67,7/1/2016,
811,7205,66,7/1/2016,
812,11624,72,7/1/2016,
813,6487,57,7/1/2016,
814,6617,70,7/1/2016,
815,6352,69,7/1/2016,
816,6921,70,7/1/2016,
817,9792,60,7/1/2016,
818,6918,62,7/1/2016,
819,7569,57,7/1/2016,
820,10035,71,7/1/2016,
821,8276,75,7/1/2016,
822,10089,70,7/1/2016,
823,6528,63,7/1/2016,
824,10001,75,7/1/2016,
825,7380,49,7/1/2016,
826,8353,79,7/1/2016,
827,6380,60,7/1/2016,
828,7134,65,7/1/2016,
829,10052,55,7/1/2016,
830,9698,70,7/1/2016,
831,5941,60,7/1/2016,
832,9978,74,7/1/2016,
833,6751,72,7/1/2016,
834,8522,70,7/1/2016,
835,6712,52,7/1/2016,
836,6696,52,7/1/2016,
837,6893,61,7/1/2016,
838,9572,48,7/1/2016,
839,10061,60,7/1/2016,
840,9966,51,7/1/2016,
841,7027,61,7/1/2016,
842,7197,66,7/1/2016,
843,6713,52,7/1/2016,
844,8437,51,7/1/2016,
845,6488,50,7/1/2016,
846,6193,56,7/1/2016,
847,6882,61,7/1/2016,
848,6220,48,7/1/2016,
849,7557,50,7/1/2016,
850,6194,56,7/1/2016,
851,7206,66,7/1/2016,
852,9957,53,7/1/2016,
853,9949,70,7/1/2016,
854,6540,56,7/1/2016,
855,7468,63,7/1/2016,
856,7381,49,7/1/2016,
857,9923,80,7/1/2016,
858,8240,75,7/1/2016,
859,8296,79,7/1/2016,
860,8060,54,7/1/2016,
861,8507,50,7/1/2016,
862,8508,80,7/1/2016,
863,6344,69,7/1/2016,
864,9828,58,7/1/2016,
865,6345,69,7/1/2016,
866,7174,75,7/1/2016,
867,9877,62,7/1/2016,
868,9930,49,7/1/2016,
869,7093,65,7/1/2016,
870,10054,70,7/1/2016,
871,8438,78,7/1/2016,
872,8523,71,7/1/2016,
873,9853,72,7/1/2016,
874,7981,74,7/1/2016,
875,7293,73,7/1/2016,
876,6120,79,7/1/2016,
877,8264,75,7/1/2016,
878,9896,65,7/1/2016,
879,7003,56,7/1/2016,
880,6231,69,7/1/2016,
881,7734,53,7/1/2016,
882,8465,80,7/1/2016,
883,6203,48,7/1/2016,
884,8087,54,7/1/2016,
885,7339,73,7/1/2016,
886,6388,67,7/1/2016,
887,8640,67,7/1/2016,
888,7236,66,7/1/2016,
889,8481,80,7/1/2016,
890,8327,79,7/1/2016,
891,6794,72,7/1/2016,
892,7843,51,7/1/2016,
893,11578,54,7/1/2016,
894,9967,51,7/1/2016,
895,7255,51,7/1/2016,
896,8554,71,7/1/2016,
897,5994,76,7/1/2016,
898,7340,51,7/1/2016,
899,5979,76,7/1/2016,
900,7016,78,7/1/2016,
901,8363,51,7/1/2016,
902,9878,62,7/1/2016,
903,6039,71,7/1/2016,
904,9994,59,7/1/2016,
905,8235,59,7/1/2016,
906,8014,54,7/1/2016,
907,6018,76,7/1/2016,
908,7153,65,7/1/2016,
909,6973,62,7/1/2016,
910,8028,54,7/1/2016,
911,7382,67,7/1/2016,
912,6529,57,7/1/2016,
913,7874,51,7/1/2016,
914,5980,76,7/1/2016,
915,7525,70,7/1/2016,
916,11658,59,7/1/2016,
917,8080,49,7/1/2016,
918,6573,52,7/1/2016,
919,6353,69,7/1/2016,
920,7965,52,7/1/2016,
921,8658,67,7/1/2016,
922,7441,49,7/1/2016,
923,7442,67,7/1/2016,
924,7430,70,7/1/2016,
925,7626,75,7/1/2016,
926,6703,52,7/1/2016,
927,6173,56,7/1/2016,
928,6437,50,7/1/2016,
929,8647,75,7/1/2016,
930,10002,75,7/1/2016,
