id,player_id,games_played,pass_att,pass_comp,pass_yd,pass_td,pass_int,qbr,rush_att,rush_yds,rush_td,rush_fum,targ,rec,rec_yds,rec_td,tackle_solo,tackle_tot,tackle_ast,sacks,sack_yds,tackle_for_loss,interceptions,int_td,kick_ret_td,punt_ret_td,fg_made,fg_att,fg_made_1_19,fg_att_1_19,fg_made_20_29,fg_att_20_29,fg_made_30_39,fg_att_30_39,fg_made_40_49,fg_att_40_40,fg_made_50,fg_att_50,xp_made,xp_att
146,9770,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,59,12,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,8009,15,552,395,3877,20,5,99.3,20,17,0,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6265,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,102,33,2,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,7549,12,432,291,3554,28,2,112.2,30,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,8065,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,7602,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,23,1.5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,7225,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,23,5.5,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,7359,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,8570,15,0,0,0,0,0,39.6,0,0,0,0,81,57,660,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,9782,6,0,0,0,0,0,39.6,0,0,0,0,6,4,41,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,9783,2,0,0,0,0,0,39.6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,7095,6,0,0,-12,0,0,39.6,1,7,0,0,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7722,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,8805,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,73,11,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7641,16,673,471,5208,37,15,101.7,24,8,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,9868,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,6707,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,9937,3,55,34,400,0,0,83.9,16,83,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,8478,16,0,0,0,0,0,39.6,0,0,0,0,111,68,1012,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,8444,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,58,10,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,8511,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,7788,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,8436,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,12,6,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,6272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6190,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,9933,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,9837,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,8109,16,0,0,0,0,0,39.6,3,9,0,0,155,106,1284,12,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,7806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,6306,16,0,0,0,0,0,39.6,2,6,0,0,53,27,276,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,9065,6,0,0,0,0,0,39.6,0,0,0,0,20,16,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,5944,9,0,0,0,0,0,39.6,0,0,0,0,23,11,187,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,9997,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,15,3.5,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,5945,16,0,0,0,0,0,39.6,1,10,0,0,72,39,517,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,7822,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,1,1,3,3,3,3,4,4,0,1,9,9
183,9601,2,0,0,0,0,0,39.6,8,82,1,0,1,1,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,8466,12,0,0,0,0,0,39.6,18,39,0,1,3,3,46,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,7599,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,26,3,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,6266,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,140,60,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,7259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,8698,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,144,49,4,17,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,6814,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,8538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6256,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,6603,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,6658,16,1,1,10,1,0,147.9,0,0,0,0,96,50,802,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,6111,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,0,0,12,12,7,8,9,9,6,8,56,57
195,8853,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,6012,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,90,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,10008,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,74,30,6,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,9784,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,7087,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,9,0,0,4,4,2,2,2,3,0,0,9,10
200,7061,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,10009,16,0,0,0,0,0,39.6,0,0,0,0,16,7,88,0,8,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,6521,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,101,28,2,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,6469,14,0,0,0,0,0,39.6,74,344,2,0,20,17,145,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,9869,1,0,0,0,0,0,39.6,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,8359,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,6992,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,92,23,3,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,9991,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,64,12,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,9962,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,6748,8,0,0,0,0,0,39.6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,6832,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,8030,14,0,0,0,0,0,39.6,0,0,0,0,60,37,327,1,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,9785,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,7723,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,51,18,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,8376,11,0,0,0,0,0,39.6,12,-3,1,1,10,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,7928,14,0,0,0,0,0,39.6,0,0,0,0,32,16,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,7162,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,8249,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,6127,2,0,0,0,0,0,39.6,0,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,7622,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,15,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,9771,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,8,1.5,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,10040,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,14,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,6879,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,9772,1,0,0,0,0,0,39.6,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,7724,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,83,26,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,7554,15,0,0,0,0,0,39.6,4,19,0,0,54,40,281,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9973,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,6443,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,7388,3,0,0,0,0,0,39.6,0,0,0,0,11,8,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,6128,3,0,0,0,0,0,39.6,3,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,5976,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,53,19,8,72,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,9740,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,12,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,6639,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,48,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,9569,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6613,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,6900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,6378,11,0,0,0,0,0,39.6,32,126,0,0,7,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,6289,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,25,1,1,8,8,5,5,4,9,1,2,40,45
239,6719,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,61,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,7916,15,559,356,3933,28,6,96.7,38,69,0,2,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,8424,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,8245,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,7987,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,8398,4,0,0,0,0,0,39.6,0,0,0,0,2,2,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,8078,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,55,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,9927,5,0,0,0,0,0,39.6,0,0,0,0,6,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,8607,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,6522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,8690,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,13,5.5,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,9773,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,7797,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,94,33,1.5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,6202,4,51,30,284,2,2,71,5,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,6020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,28,1,1,5,6,6,7,6,8,3,6,43,47
254,7321,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,8031,11,0,0,0,0,0,39.6,0,0,0,0,19,14,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,8399,14,0,0,0,0,0,39.6,0,0,0,0,51,29,357,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,8361,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,84,35,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,7275,6,0,0,0,0,0,39.6,12,40,1,0,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,7668,1,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6257,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,7988,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,9719,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,8140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,8,2.5,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,5955,1,0,0,0,0,0,39.6,0,0,0,0,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,10067,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,7636,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,91,39,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,6730,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,85,24,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,6720,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,8323,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,22,10,85,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,9871,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,6506,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,6228,16,0,0,0,0,0,39.6,0,0,0,0,89,58,578,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,6069,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,3,4.5,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,8188,12,1,0,0,0,0,39.6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,8821,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,80,18,0.5,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,7063,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,12,6,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,8111,15,0,0,0,0,0,39.6,4,14,0,0,49,21,435,2,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,6926,16,0,0,0,0,0,39.6,10,33,0,0,84,60,610,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,6274,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,7519,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,7144,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,5,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,7654,15,0,0,0,0,0,39.6,0,0,0,0,38,26,281,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,9819,10,0,0,0,0,0,39.6,2,10,0,0,73,33,413,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,7418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,7530,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,6367,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,96,30,1,8,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,6027,13,0,0,0,0,0,39.6,118,528,8,1,40,31,421,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,10014,9,0,0,0,0,0,39.6,31,125,1,2,11,11,84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,6097,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,7609,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,111,32,3,25,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,7815,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,25,4,39,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,9574,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,6,5,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,7251,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,4,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,8788,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,105,45,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,7287,16,0,0,0,0,0,39.6,0,0,0,0,69,44,530,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,8627,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,10,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,9972,1,21,14,150,1,1,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,8487,11,0,0,0,0,0,39.6,0,0,0,0,51,30,377,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,7656,16,0,0,0,0,0,39.6,6,30,0,0,117,78,1173,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,7929,16,0,0,0,0,0,39.6,1,0,0,0,131,82,1150,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,7345,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,69,6,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,9691,9,1,0,0,0,1,0,0,0,0,0,20,14,109,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,6599,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,6880,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,9801,7,0,0,0,0,0,39.6,0,0,0,0,27,17,200,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,9750,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,11616,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,8731,16,606,406,4917,25,12,97.2,35,91,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
