id,player_id,team_id,date_started,date_left
662,6249,48,2016-07-01,2016-07-01
663,7136,53,2016-07-01,2016-07-01
664,6604,71,2016-07-01,2016-07-01
665,7427,49,2016-07-01,2016-07-01
666,7710,48,2016-07-01,2016-07-01
667,8565,71,2016-07-01,2016-07-01
668,6912,62,2016-07-01,2016-07-01
669,7739,64,2016-07-01,2016-07-01
670,6509,57,2016-07-01,2016-07-01
671,7506,63,2016-07-01,2016-07-01
672,8656,48,2016-07-01,2016-07-01
673,10063,53,2016-07-01,2016-07-01
674,7196,66,2016-07-01,2016-07-01
675,6446,60,2016-07-01,2016-07-01
676,8381,78,2016-07-01,2016-07-01
677,6989,62,2016-07-01,2016-07-01
678,6866,61,2016-07-01,2016-07-01
679,6901,48,2016-07-01,2016-07-01
680,8813,55,2016-07-01,2016-07-01
681,6544,57,2016-07-01,2016-07-01
682,7647,70,2016-07-01,2016-07-01
683,8253,75,2016-07-01,2016-07-01
684,8204,75,2016-07-01,2016-07-01
685,10065,55,2016-07-01,2016-07-01
686,8345,74,2016-07-01,2016-07-01
687,7330,52,2016-07-01,2016-07-01
688,6105,68,2016-07-01,2016-07-01
689,7830,66,2016-07-01,2016-07-01
690,11617,78,2016-07-01,2016-07-01
691,9904,66,2016-07-01,2016-07-01
692,6181,61,2016-07-01,2016-07-01
693,11505,74,2016-07-01,2016-07-01
694,8748,55,2016-07-01,2016-07-01
695,10093,62,2016-07-01,2016-07-01
696,7151,65,2016-07-01,2016-07-01
697,5992,65,2016-07-01,2016-07-01
698,7077,64,2016-07-01,2016-07-01
699,6780,66,2016-07-01,2016-07-01
700,6072,68,2016-07-01,2016-07-01
701,8566,71,2016-07-01,2016-07-01
702,9976,74,2016-07-01,2016-07-01
703,8120,59,2016-07-01,2016-07-01
704,8553,71,2016-07-01,2016-07-01
705,7073,65,2016-07-01,2016-07-01
706,8003,74,2016-07-01,2016-07-01
707,6930,62,2016-07-01,2016-07-01
708,9852,72,2016-07-01,2016-07-01
709,6079,68,2016-07-01,2016-07-01
710,8778,55,2016-07-01,2016-07-01
711,10020,79,2016-07-01,2016-07-01
712,6015,76,2016-07-01,2016-07-01
713,6386,60,2016-07-01,2016-07-01
714,7792,55,2016-07-01,2016-07-01
715,8531,53,2016-07-01,2016-07-01
716,6420,73,2016-07-01,2016-07-01
717,7428,49,2016-07-01,2016-07-01
718,7700,79,2016-07-01,2016-07-01
719,9965,51,2016-07-01,2016-07-01
720,8086,54,2016-07-01,2016-07-01
721,7740,53,2016-07-01,2016-07-01
722,6166,56,2016-07-01,2016-07-01
723,8426,78,2016-07-01,2016-07-01
724,7106,67,2016-07-01,2016-07-01
725,7420,51,2016-07-01,2016-07-01
726,7651,71,2016-07-01,2016-07-01
727,7152,58,2016-07-01,2016-07-01
728,7474,63,2016-07-01,2016-07-01
729,6340,69,2016-07-01,2016-07-01
730,8851,76,2016-07-01,2016-07-01
731,5940,76,2016-07-01,2016-07-01
732,8213,59,2016-07-01,2016-07-01
733,7337,73,2016-07-01,2016-07-01
734,8451,78,2016-07-01,2016-07-01
735,6902,80,2016-07-01,2016-07-01
736,8814,79,2016-07-01,2016-07-01
737,9605,66,2016-07-01,2016-07-01
738,7074,64,2016-07-01,2016-07-01
739,8622,69,2016-07-01,2016-07-01
740,6510,57,2016-07-01,2016-07-01
741,6016,67,2016-07-01,2016-07-01
742,6793,59,2016-07-01,2016-07-01
743,7514,63,2016-07-01,2016-07-01
744,8532,80,2016-07-01,2016-07-01
745,6560,58,2016-07-01,2016-07-01
746,7235,66,2016-07-01,2016-07-01
747,6538,57,2016-07-01,2016-07-01
748,7137,65,2016-07-01,2016-07-01
749,6721,52,2016-07-01,2016-07-01
750,9766,48,2016-07-01,2016-07-01
751,7597,76,2016-07-01,2016-07-01
752,7600,78,2016-07-01,2016-07-01
753,9911,73,2016-07-01,2016-07-01
754,6435,60,2016-07-01,2016-07-01
755,6369,69,2016-07-01,2016-07-01
756,9939,50,2016-07-01,2016-07-01
757,8693,67,2016-07-01,2016-07-01
758,6957,62,2016-07-01,2016-07-01
759,9742,68,2016-07-01,2016-07-01
760,7447,64,2016-07-01,2016-07-01
761,8157,71,2016-07-01,2016-07-01
762,8158,59,2016-07-01,2016-07-01
763,6867,49,2016-07-01,2016-07-01
764,9940,50,2016-07-01,2016-07-01
765,6038,68,2016-07-01,2016-07-01
766,8098,59,2016-07-01,2016-07-01
767,6479,61,2016-07-01,2016-07-01
768,8736,55,2016-07-01,2016-07-01
769,7448,49,2016-07-01,2016-07-01
770,7890,51,2016-07-01,2016-07-01
771,7923,74,2016-07-01,2016-07-01
772,6017,60,2016-07-01,2016-07-01
773,7691,70,2016-07-01,2016-07-01
774,11503,80,2016-07-01,2016-07-01
775,7075,64,2016-07-01,2016-07-01
776,9977,74,2016-07-01,2016-07-01
777,7515,63,2016-07-01,2016-07-01
778,8534,80,2016-07-01,2016-07-01
779,9753,56,2016-07-01,2016-07-01
780,6123,56,2016-07-01,2016-07-01
781,8374,78,2016-07-01,2016-07-01
782,11504,64,2016-07-01,2016-07-01
783,9667,56,2016-07-01,2016-07-01
784,9934,63,2016-07-01,2016-07-01
785,8295,79,2016-07-01,2016-07-01
786,8464,80,2016-07-01,2016-07-01
787,11660,51,2016-07-01,2016-07-01
788,7299,73,2016-07-01,2016-07-01
789,10051,55,2016-07-01,2016-07-01
790,7523,63,2016-07-01,2016-07-01
791,8490,80,2016-07-01,2016-07-01
792,8072,54,2016-07-01,2016-07-01
793,7801,53,2016-07-01,2016-07-01
794,6545,70,2016-07-01,2016-07-01
795,7842,78,2016-07-01,2016-07-01
796,7142,65,2016-07-01,2016-07-01
797,11309,62,2016-07-01,2016-07-01
798,8794,55,2016-07-01,2016-07-01
799,9826,58,2016-07-01,2016-07-01
800,8612,71,2016-07-01,2016-07-01
801,6786,72,2016-07-01,2016-07-01
802,9862,61,2016-07-01,2016-07-01
803,9827,58,2016-07-01,2016-07-01
804,7632,50,2016-07-01,2016-07-01
805,9843,65,2016-07-01,2016-07-01
806,8567,53,2016-07-01,2016-07-01
807,6539,57,2016-07-01,2016-07-01
808,6616,58,2016-07-01,2016-07-01
809,6351,69,2016-07-01,2016-07-01
810,8694,67,2016-07-01,2016-07-01
811,7205,66,2016-07-01,2016-07-01
812,11624,72,2016-07-01,2016-07-01
813,6487,57,2016-07-01,2016-07-01
814,6617,70,2016-07-01,2016-07-01
815,6352,69,2016-07-01,2016-07-01
816,6921,70,2016-07-01,2016-07-01
817,9792,60,2016-07-01,2016-07-01
818,6918,62,2016-07-01,2016-07-01
819,7569,57,2016-07-01,2016-07-01
820,10035,71,2016-07-01,2016-07-01
821,8276,75,2016-07-01,2016-07-01
822,10089,70,2016-07-01,2016-07-01
823,6528,63,2016-07-01,2016-07-01
824,10001,75,2016-07-01,2016-07-01
825,7380,49,2016-07-01,2016-07-01
826,8353,79,2016-07-01,2016-07-01
827,6380,60,2016-07-01,2016-07-01
828,7134,65,2016-07-01,2016-07-01
829,10052,55,2016-07-01,2016-07-01
830,9698,70,2016-07-01,2016-07-01
831,5941,60,2016-07-01,2016-07-01
832,9978,74,2016-07-01,2016-07-01
833,6751,72,2016-07-01,2016-07-01
834,8522,70,2016-07-01,2016-07-01
835,6712,52,2016-07-01,2016-07-01
836,6696,52,2016-07-01,2016-07-01
837,6893,61,2016-07-01,2016-07-01
838,9572,48,2016-07-01,2016-07-01
839,10061,60,2016-07-01,2016-07-01
840,9966,51,2016-07-01,2016-07-01
841,7027,61,2016-07-01,2016-07-01
842,7197,66,2016-07-01,2016-07-01
843,6713,52,2016-07-01,2016-07-01
844,8437,51,2016-07-01,2016-07-01
845,6488,50,2016-07-01,2016-07-01
846,6193,56,2016-07-01,2016-07-01
847,6882,61,2016-07-01,2016-07-01
848,6220,48,2016-07-01,2016-07-01
849,7557,50,2016-07-01,2016-07-01
850,6194,56,2016-07-01,2016-07-01
851,7206,66,2016-07-01,2016-07-01
852,9957,53,2016-07-01,2016-07-01
853,9949,70,2016-07-01,2016-07-01
854,6540,56,2016-07-01,2016-07-01
855,7468,63,2016-07-01,2016-07-01
856,7381,49,2016-07-01,2016-07-01
857,9923,80,2016-07-01,2016-07-01
858,8240,75,2016-07-01,2016-07-01
859,8296,79,2016-07-01,2016-07-01
860,8060,54,2016-07-01,2016-07-01
861,8507,50,2016-07-01,2016-07-01
862,8508,80,2016-07-01,2016-07-01
863,6344,69,2016-07-01,2016-07-01
864,9828,58,2016-07-01,2016-07-01
865,6345,69,2016-07-01,2016-07-01
866,7174,75,2016-07-01,2016-07-01
867,9877,62,2016-07-01,2016-07-01
868,9930,49,2016-07-01,2016-07-01
869,7093,65,2016-07-01,2016-07-01
870,10054,70,2016-07-01,2016-07-01
871,8438,78,2016-07-01,2016-07-01
872,8523,71,2016-07-01,2016-07-01
873,9853,72,2016-07-01,2016-07-01
874,7981,74,2016-07-01,2016-07-01
875,7293,73,2016-07-01,2016-07-01
876,6120,79,2016-07-01,2016-07-01
877,8264,75,2016-07-01,2016-07-01
878,9896,65,2016-07-01,2016-07-01
879,7003,56,2016-07-01,2016-07-01
880,6231,69,2016-07-01,2016-07-01
881,7734,53,2016-07-01,2016-07-01
882,8465,80,2016-07-01,2016-07-01
883,6203,48,2016-07-01,2016-07-01
884,8087,54,2016-07-01,2016-07-01
885,7339,73,2016-07-01,2016-07-01
886,6388,67,2016-07-01,2016-07-01
887,8640,67,2016-07-01,2016-07-01
888,7236,66,2016-07-01,2016-07-01
889,8481,80,2016-07-01,2016-07-01
890,8327,79,2016-07-01,2016-07-01
891,6794,72,2016-07-01,2016-07-01
892,7843,51,2016-07-01,2016-07-01
893,11578,54,2016-07-01,2016-07-01
894,9967,51,2016-07-01,2016-07-01
895,7255,51,2016-07-01,2016-07-01
896,8554,71,2016-07-01,2016-07-01
897,5994,76,2016-07-01,2016-07-01
898,7340,51,2016-07-01,2016-07-01
899,5979,76,2016-07-01,2016-07-01
900,7016,78,2016-07-01,2016-07-01
901,8363,51,2016-07-01,2016-07-01
902,9878,62,2016-07-01,2016-07-01
903,6039,71,2016-07-01,2016-07-01
904,9994,59,2016-07-01,2016-07-01
905,8235,59,2016-07-01,2016-07-01
906,8014,54,2016-07-01,2016-07-01
907,6018,76,2016-07-01,2016-07-01
908,7153,65,2016-07-01,2016-07-01
909,6973,62,2016-07-01,2016-07-01
910,8028,54,2016-07-01,2016-07-01
911,7382,67,2016-07-01,2016-07-01
912,6529,57,2016-07-01,2016-07-01
913,7874,51,2016-07-01,2016-07-01
914,5980,76,2016-07-01,2016-07-01
915,7525,70,2016-07-01,2016-07-01
916,11658,59,2016-07-01,2016-07-01
917,8080,49,2016-07-01,2016-07-01
918,6573,52,2016-07-01,2016-07-01
919,6353,69,2016-07-01,2016-07-01
920,7965,52,2016-07-01,2016-07-01
921,8658,67,2016-07-01,2016-07-01
922,7441,49,2016-07-01,2016-07-01
923,7442,67,2016-07-01,2016-07-01
924,7430,70,2016-07-01,2016-07-01
925,7626,75,2016-07-01,2016-07-01
926,6703,52,2016-07-01,2016-07-01
927,6173,56,2016-07-01,2016-07-01
928,6437,50,2016-07-01,2016-07-01
929,8647,75,2016-07-01,2016-07-01
930,10002,75,2016-07-01,2016-07-01
931,7633,50,2016-07-01,2016-07-01
932,8715,67,2016-07-01,2016-07-01
933,6556,58,2016-07-01,2016-07-01
934,8601,71,2016-07-01,2016-07-01
935,6209,48,2016-07-01,2016-07-01
936,7360,79,2016-07-01,2016-07-01
937,6796,48,2016-07-01,2016-07-01
938,8151,59,2016-07-01,2016-07-01
939,8334,79,2016-07-01,2016-07-01
940,8602,71,2016-07-01,2016-07-01
941,7175,79,2016-07-01,2016-07-01
942,7992,74,2016-07-01,2016-07-01
943,8542,80,2016-07-01,2016-07-01
944,8403,78,2016-07-01,2016-07-01
945,8629,71,2016-07-01,2016-07-01
946,7898,51,2016-07-01,2016-07-01
947,10022,79,2016-07-01,2016-07-01
948,6650,52,2016-07-01,2016-07-01
949,8447,52,2016-07-01,2016-07-01
950,7971,74,2016-07-01,2016-07-01
951,7993,74,2016-07-01,2016-07-01
952,8335,65,2016-07-01,2016-07-01
953,7918,74,2016-07-01,2016-07-01
954,7300,75,2016-07-01,2016-07-01
955,6278,54,2016-07-01,2016-07-01
956,7066,64,2016-07-01,2016-07-01
957,7465,63,2016-07-01,2016-07-01
958,9743,79,2016-07-01,2016-07-01
959,8149,51,2016-07-01,2016-07-01
960,8543,54,2016-07-01,2016-07-01
961,6449,60,2016-07-01,2016-07-01
962,6819,72,2016-07-01,2016-07-01
963,7154,65,2016-07-01,2016-07-01
964,6438,60,2016-07-01,2016-07-01
965,9807,57,2016-07-01,2016-07-01
966,11661,80,2016-07-01,2016-07-01
967,6159,54,2016-07-01,2016-07-01
968,8336,75,2016-07-01,2016-07-01
969,6607,58,2016-07-01,2016-07-01
970,6284,48,2016-07-01,2016-07-01
971,6182,65,2016-07-01,2016-07-01
972,7067,64,2016-07-01,2016-07-01
973,6389,60,2016-07-01,2016-07-01
974,8286,62,2016-07-01,2016-07-01
975,11549,51,2016-07-01,2016-07-01
976,7909,51,2016-07-01,2016-07-01
977,9886,64,2016-07-01,2016-07-01
978,9732,76,2016-07-01,2016-07-01
979,7372,64,2016-07-01,2016-07-01
980,7237,66,2016-07-01,2016-07-01
981,6797,72,2016-07-01,2016-07-01
982,6397,60,2016-07-01,2016-07-01
983,9983,54,2016-07-01,2016-07-01
984,11510,65,2016-07-01,2016-07-01
985,6618,50,2016-07-01,2016-07-01
986,5995,76,2016-07-01,2016-07-01
987,7431,49,2016-07-01,2016-07-01
988,7422,49,2016-07-01,2016-07-01
989,9697,50,2016-07-01,2016-07-01
990,8180,59,2016-07-01,2016-07-01
991,6450,73,2016-07-01,2016-07-01
992,8160,59,2016-07-01,2016-07-01
993,5957,76,2016-07-01,2016-07-01
994,7108,65,2016-07-01,2016-07-01
995,6931,62,2016-07-01,2016-07-01
996,8439,55,2016-07-01,2016-07-01
997,9755,56,2016-07-01,2016-07-01
998,7084,64,2016-07-01,2016-07-01
999,7782,79,2016-07-01,2016-07-01
1000,7367,49,2016-07-01,2016-07-01
1001,7085,58,2016-07-01,2016-07-01
1002,7983,76,2016-07-01,2016-07-01
1003,8623,70,2016-07-01,2016-07-01
1004,9935,63,2016-07-01,2016-07-01
1005,8704,67,2016-07-01,2016-07-01
1006,8346,79,2016-07-01,2016-07-01
1007,8737,52,2016-07-01,2016-07-01
1008,7078,65,2016-07-01,2016-07-01
1009,9897,65,2016-07-01,2016-07-01
1010,7342,73,2016-07-01,2016-07-01
1011,6174,56,2016-07-01,2016-07-01
1012,8015,78,2016-07-01,2016-07-01
1013,6232,61,2016-07-01,2016-07-01
1014,7017,64,2016-07-01,2016-07-01
1015,7531,63,2016-07-01,2016-07-01
1016,7648,70,2016-07-01,2016-07-01
1017,8797,55,2016-07-01,2016-07-01
1018,8016,67,2016-07-01,2016-07-01
1019,9912,73,2016-07-01,2016-07-01
1020,7924,74,2016-07-01,2016-07-01
1021,8635,58,2016-07-01,2016-07-01
1022,8571,71,2016-07-01,2016-07-01
1023,7266,66,2016-07-01,2016-07-01
1024,9830,58,2016-07-01,2016-07-01
1025,9665,68,2016-07-01,2016-07-01
1026,9744,68,2016-07-01,2016-07-01
1027,6798,72,2016-07-01,2016-07-01
1028,5950,76,2016-07-01,2016-07-01
1029,6932,62,2016-07-01,2016-07-01
1030,8404,78,2016-07-01,2016-07-01
1031,6546,74,2016-07-01,2016-07-01
1032,6632,64,2016-07-01,2016-07-01
1033,7347,73,2016-07-01,2016-07-01
1034,7532,63,2016-07-01,2016-07-01
1035,6294,69,2016-07-01,2016-07-01
1036,9905,66,2016-07-01,2016-07-01
1037,6874,61,2016-07-01,2016-07-01
1038,9913,73,2016-07-01,2016-07-01
1039,5958,76,2016-07-01,2016-07-01
1040,7598,50,2016-07-01,2016-07-01
1041,8161,59,2016-07-01,2016-07-01
1042,6808,72,2016-07-01,2016-07-01
1043,9733,76,2016-07-01,2016-07-01
1044,6361,55,2016-07-01,2016-07-01
1045,9775,69,2016-07-01,2016-07-01
1046,6752,72,2016-07-01,2016-07-01
1047,8277,64,2016-07-01,2016-07-01
1048,6550,57,2016-07-01,2016-07-01
1049,7326,73,2016-07-01,2016-07-01
1050,6715,52,2016-07-01,2016-07-01
1051,9756,51,2016-07-01,2016-07-01
1052,7783,53,2016-07-01,2016-07-01
1053,7239,66,2016-07-01,2016-07-01
1054,9832,58,2016-07-01,2016-07-01
1055,8526,80,2016-07-01,2016-07-01
1056,5996,76,2016-07-01,2016-07-01
1057,9958,53,2016-07-01,2016-07-01
1058,7355,68,2016-07-01,2016-07-01
1059,7926,74,2016-07-01,2016-07-01
1060,6233,48,2016-07-01,2016-07-01
1061,6317,69,2016-07-01,2016-07-01
1062,9757,56,2016-07-01,2016-07-01
1063,9951,70,2016-07-01,2016-07-01
1064,8705,67,2016-07-01,2016-07-01
1065,6619,58,2016-07-01,2016-07-01
1066,7972,49,2016-07-01,2016-07-01
1067,6175,56,2016-07-01,2016-07-01
1068,7301,73,2016-07-01,2016-07-01
1069,6740,64,2016-07-01,2016-07-01
1070,8785,58,2016-07-01,2016-07-01
1071,8241,75,2016-07-01,2016-07-01
1072,5933,76,2016-07-01,2016-07-01
1073,6976,67,2016-07-01,2016-07-01
1074,7384,49,2016-07-01,2016-07-01
1075,7356,73,2016-07-01,2016-07-01
1076,8092,58,2016-07-01,2016-07-01
1077,9855,72,2016-07-01,2016-07-01
1078,7138,65,2016-07-01,2016-07-01
1079,7477,63,2016-07-01,2016-07-01
1080,8391,78,2016-07-01,2016-07-01
1081,8758,55,2016-07-01,2016-07-01
1082,8759,60,2016-07-01,2016-07-01
1083,7432,49,2016-07-01,2016-07-01
1084,9833,58,2016-07-01,2016-07-01
1085,8471,49,2016-07-01,2016-07-01
1086,9968,51,2016-07-01,2016-07-01
1087,6472,57,2016-07-01,2016-07-01
1088,6515,57,2016-07-01,2016-07-01
1089,9856,72,2016-07-01,2016-07-01
1090,6963,62,2016-07-01,2016-07-01
1091,6977,62,2016-07-01,2016-07-01
1092,6937,62,2016-07-01,2016-07-01
1093,9745,68,2016-07-01,2016-07-01
1094,9959,53,2016-07-01,2016-07-01
1095,6130,56,2016-07-01,2016-07-01
1096,6978,62,2016-07-01,2016-07-01
1097,8255,75,2016-07-01,2016-07-01
1098,7526,64,2016-07-01,2016-07-01
1099,5985,76,2016-07-01,2016-07-01
1100,7348,73,2016-07-01,2016-07-01
1101,7466,63,2016-07-01,2016-07-01
1102,6007,76,2016-07-01,2016-07-01
1103,7828,51,2016-07-01,2016-07-01
1104,8272,75,2016-07-01,2016-07-01
1105,7900,55,2016-07-01,2016-07-01
1106,8217,70,2016-07-01,2016-07-01
1107,7424,49,2016-07-01,2016-07-01
1108,8242,75,2016-07-01,2016-07-01
1109,9758,56,2016-07-01,2016-07-01
1110,8348,79,2016-07-01,2016-07-01
1111,7784,53,2016-07-01,2016-07-01
1112,8364,53,2016-07-01,2016-07-01
1113,6137,56,2016-07-01,2016-07-01
1114,11194,49,2016-07-01,2016-07-01
1115,7086,64,2016-07-01,2016-07-01
1116,7327,73,2016-07-01,2016-07-01
1117,9746,68,2016-07-01,2016-07-01
1118,10099,79,2016-07-01,2016-07-01
1119,6451,60,2016-07-01,2016-07-01
1120,7244,66,2016-07-01,2016-07-01
1121,7831,51,2016-07-01,2016-07-01
1122,6269,48,2016-07-01,2016-07-01
1123,10025,79,2016-07-01,2016-07-01
1124,7846,48,2016-07-01,2016-07-01
1125,6008,56,2016-07-01,2016-07-01
1126,6634,58,2016-07-01,2016-07-01
1127,6908,61,2016-07-01,2016-07-01
1128,9845,52,2016-07-01,2016-07-01
1129,7534,63,2016-07-01,2016-07-01
1130,7010,64,2016-07-01,2016-07-01
1131,8088,60,2016-07-01,2016-07-01
1132,10026,79,2016-07-01,2016-07-01
1133,7484,60,2016-07-01,2016-07-01
1134,7910,51,2016-07-01,2016-07-01
1135,6575,58,2016-07-01,2016-07-01
1136,6620,66,2016-07-01,2016-07-01
1137,8427,78,2016-07-01,2016-07-01
1138,8482,80,2016-07-01,2016-07-01
1139,6905,61,2016-07-01,2016-07-01
1140,8509,80,2016-07-01,2016-07-01
1141,8555,53,2016-07-01,2016-07-01
1142,6286,49,2016-07-01,2016-07-01
1143,9906,66,2016-07-01,2016-07-01
1144,6995,62,2016-07-01,2016-07-01
1145,9693,80,2016-07-01,2016-07-01
1146,9701,70,2016-07-01,2016-07-01
1147,8287,79,2016-07-01,2016-07-01
1148,6781,72,2016-07-01,2016-07-01
1149,11501,72,2016-07-01,2016-07-01
1150,9887,64,2016-07-01,2016-07-01
1151,8448,78,2016-07-01,2016-07-01
1152,9578,78,2016-07-01,2016-07-01
1153,7927,79,2016-07-01,2016-07-01
1154,6088,68,2016-07-01,2016-07-01
1155,10027,79,2016-07-01,2016-07-01
1156,8760,55,2016-07-01,2016-07-01
1157,11615,67,2016-07-01,2016-07-01
1158,9626,75,2016-07-01,2016-07-01
1159,6877,75,2016-07-01,2016-07-01
1160,8455,78,2016-07-01,2016-07-01
1161,7894,49,2016-07-01,2016-07-01
1162,7901,51,2016-07-01,2016-07-01
1163,6531,57,2016-07-01,2016-07-01
1164,8237,73,2016-07-01,2016-07-01
1165,8472,80,2016-07-01,2016-07-01
1166,8089,58,2016-07-01,2016-07-01
1167,7245,68,2016-07-01,2016-07-01
1168,7535,63,2016-07-01,2016-07-01
1169,8081,64,2016-07-01,2016-07-01
1170,9979,74,2016-07-01,2016-07-01
1171,7637,50,2016-07-01,2016-07-01
1172,7832,59,2016-07-01,2016-07-01
1173,8301,79,2016-07-01,2016-07-01
1174,7879,51,2016-07-01,2016-07-01
1175,5982,76,2016-07-01,2016-07-01
1176,6829,61,2016-07-01,2016-07-01
1177,9898,65,2016-07-01,2016-07-01
1178,7833,68,2016-07-01,2016-07-01
1179,8716,67,2016-07-01,2016-07-01
1180,8799,74,2016-07-01,2016-07-01
1181,6966,62,2016-07-01,2016-07-01
1182,6922,62,2016-07-01,2016-07-01
1183,7943,74,2016-07-01,2016-07-01
1184,8190,75,2016-07-01,2016-07-01
1185,6532,57,2016-07-01,2016-07-01
1186,8533,48,2016-07-01,2016-07-01
1187,8751,61,2016-07-01,2016-07-01
1188,7627,51,2016-07-01,2016-07-01
1189,9942,50,2016-07-01,2016-07-01
1190,7936,74,2016-07-01,2016-07-01
1191,6622,70,2016-07-01,2016-07-01
1192,6279,48,2016-07-01,2016-07-01
1193,6131,68,2016-07-01,2016-07-01
1194,7198,66,2016-07-01,2016-07-01
1195,9863,61,2016-07-01,2016-07-01
1196,9914,73,2016-07-01,2016-07-01
1197,7188,66,2016-07-01,2016-07-01
1198,7527,63,2016-07-01,2016-07-01
1199,7536,71,2016-07-01,2016-07-01
1200,8800,53,2016-07-01,2016-07-01
1201,7649,51,2016-07-01,2016-07-01
1202,7246,66,2016-07-01,2016-07-01
1203,8265,65,2016-07-01,2016-07-01
1204,10011,78,2016-07-01,2016-07-01
1205,7509,63,2016-07-01,2016-07-01
1206,6809,72,2016-07-01,2016-07-01
1207,6914,62,2016-07-01,2016-07-01
1208,6382,71,2016-07-01,2016-07-01
1209,6939,62,2016-07-01,2016-07-01
1210,7811,53,2016-07-01,2016-07-01
1211,8100,59,2016-07-01,2016-07-01
1212,9899,65,2016-07-01,2016-07-01
1213,8115,59,2016-07-01,2016-07-01
1214,6987,62,2016-07-01,2016-07-01
1215,6645,52,2016-07-01,2016-07-01
1216,6842,76,2016-07-01,2016-07-01
1217,8752,55,2016-07-01,2016-07-01
1218,8090,50,2016-07-01,2016-07-01
1219,6391,60,2016-07-01,2016-07-01
1220,8337,79,2016-07-01,2016-07-01
1221,5983,76,2016-07-01,2016-07-01
1222,7485,63,2016-07-01,2016-07-01
1223,9915,57,2016-07-01,2016-07-01
1224,6699,71,2016-07-01,2016-07-01
1225,6979,62,2016-07-01,2016-07-01
1226,7628,50,2016-07-01,2016-07-01
1227,6025,68,2016-07-01,2016-07-01
1228,6843,48,2016-07-01,2016-07-01
1229,7265,66,2016-07-01,2016-07-01
1230,8011,52,2016-07-01,2016-07-01
1231,9776,69,2016-07-01,2016-07-01
1232,6756,72,2016-07-01,2016-07-01
1233,7726,70,2016-07-01,2016-07-01
1234,7361,73,2016-07-01,2016-07-01
1235,6483,68,2016-07-01,2016-07-01
1236,7004,64,2016-07-01,2016-07-01
1237,6724,52,2016-07-01,2016-07-01
1238,9888,64,2016-07-01,2016-07-01
1239,6117,68,2016-07-01,2016-07-01
1240,9834,58,2016-07-01,2016-07-01
1241,8725,67,2016-07-01,2016-07-01
1242,8572,51,2016-07-01,2016-07-01
1243,7543,63,2016-07-01,2016-07-01
1244,8718,53,2016-07-01,2016-07-01
1245,9768,48,2016-07-01,2016-07-01
1246,9587,59,2016-07-01,2016-07-01
1247,10045,67,2016-07-01,2016-07-01
1248,6542,57,2016-07-01,2016-07-01
1249,8162,59,2016-07-01,2016-07-01
1250,8354,79,2016-07-01,2016-07-01
1251,7606,50,2016-07-01,2016-07-01
1252,7415,68,2016-07-01,2016-07-01
1253,6600,58,2016-07-01,2016-07-01
1254,8569,71,2016-07-01,2016-07-01
1255,9960,53,2016-07-01,2016-07-01
1256,8082,78,2016-07-01,2016-07-01
1257,7433,53,2016-07-01,2016-07-01
1258,7537,63,2016-07-01,2016-07-01
1259,7279,73,2016-07-01,2016-07-01
1260,8355,79,2016-07-01,2016-07-01
1261,6988,62,2016-07-01,2016-07-01
1262,6347,69,2016-07-01,2016-07-01
1263,7019,71,2016-07-01,2016-07-01
1264,6741,72,2016-07-01,2016-07-01
1265,7601,71,2016-07-01,2016-07-01
1266,9857,72,2016-07-01,2016-07-01
1267,7880,51,2016-07-01,2016-07-01
1268,7069,64,2016-07-01,2016-07-01
1269,8356,76,2016-07-01,2016-07-01
1270,8556,71,2016-07-01,2016-07-01
1271,7392,49,2016-07-01,2016-07-01
1272,8510,80,2016-07-01,2016-07-01
1273,10046,67,2016-07-01,2016-07-01
1274,6517,57,2016-07-01,2016-07-01
1275,8927,53,2016-07-01,2016-07-01
1276,8440,78,2016-07-01,2016-07-01
1277,7902,51,2016-07-01,2016-07-01
1278,7247,66,2016-07-01,2016-07-01
1279,7571,50,2016-07-01,2016-07-01
1280,6897,61,2016-07-01,2016-07-01
1281,9710,54,2016-07-01,2016-07-01
1282,8393,78,2016-07-01,2016-07-01
1283,8441,74,2016-07-01,2016-07-01
1284,7274,73,2016-07-01,2016-07-01
1285,6029,71,2016-07-01,2016-07-01
1286,6782,64,2016-07-01,2016-07-01
1287,7231,66,2016-07-01,2016-07-01
1288,9985,54,2016-07-01,2016-07-01
1289,6176,71,2016-07-01,2016-07-01
1290,6548,57,2016-07-01,2016-07-01
1291,7848,51,2016-07-01,2016-07-01
1292,8429,79,2016-07-01,2016-07-01
1293,7829,51,2016-07-01,2016-07-01
1294,7544,63,2016-07-01,2016-07-01
1295,8595,71,2016-07-01,2016-07-01
1296,9018,52,2016-07-01,2016-07-01
1297,7944,74,2016-07-01,2016-07-01
1298,7984,74,2016-07-01,2016-07-01
1299,8075,54,2016-07-01,2016-07-01
1300,8801,55,2016-07-01,2016-07-01
1301,8288,52,2016-07-01,2016-07-01
1302,7349,74,2016-07-01,2016-07-01
1303,7248,66,2016-07-01,2016-07-01
1304,10176,73,2016-07-01,2016-07-01
1305,8394,78,2016-07-01,2016-07-01
1306,6160,56,2016-07-01,2016-07-01
1307,6132,56,2016-07-01,2016-07-01
1308,7665,70,2016-07-01,2016-07-01
1309,6081,69,2016-07-01,2016-07-01
1310,7357,73,2016-07-01,2016-07-01
1311,8802,55,2016-07-01,2016-07-01
